region	tenure	age	marital	address	income	ed	employ	retire	gender	reside	tollfree	equip	callcard	wireless	longmon	tollmon	equipmon	cardmon	wiremon	longten	tollten	equipten	cardten	wireten	multline	voice	pager	internet	callid	callwait	forward	confer	ebill	loglong	logtoll	logequi	logcard	logwire	lninc	custcat	churn
2	59	30	0	2	34.000000	4	2	0.000000	1	1	0	1	1	0	16.700000	0.000000	32.250000	11.750000	0.000000	1020.350000	0.000000	1939.150000	680.000000	0.000000	1	1	0	0	0	0	0	0	0	2.815409		3.473518	2.463853		3.526361	2	0
1	60	64	0	14	33.000000	2	13	1.000000	0	1	1	0	1	1	30.750000	22.250000	0.000000	12.250000	47.400000	1829.400000	1391.000000	0.000000	670.000000	2962.100000	1	1	1	0	1	1	1	1	1	3.425890	3.102342		2.505526	3.858622	3.496508	4	0
3	55	47	0	11	37.000000	1	11	0.000000	0	1	1	0	1	0	14.750000	20.250000	0.000000	10.750000	0.000000	786.200000	1170.750000	0.000000	570.000000	0.000000	0	0	0	0	1	0	0	1	0	2.691243	3.008155		2.374906		3.610918	3	0
1	18	56	0	22	296.000000	2	25	0.000000	0	1	0	0	1	0	3.400000	0.000000	0.000000	8.250000	0.000000	49.700000	0.000000	0.000000	160.000000	0.000000	0	0	0	0	1	0	0	0	0	1.223775			2.110213		5.690359	1	0
2	16	22	0	0	26.000000	3	0	0.000000	1	3	0	1	0	0	4.100000	0.000000	29.350000	0.000000	0.000000	64.950000	0.000000	514.150000	0.000000	0.000000	1	0	0	0	0	0	0	0	1	1.410987		3.379293			3.258097	2	1
1	35	57	1	32	47.000000	4	12	0.000000	0	2	0	1	1	0	7.250000	0.000000	33.700000	18.750000	0.000000	263.550000	0.000000	1153.350000	630.000000	0.000000	1	0	0	1	0	0	0	0	0	1.981001		3.517498	2.931194		3.850148	2	0
3	31	23	1	1	31.000000	3	1	0.000000	1	2	1	1	1	1	16.600000	19.000000	58.700000	16.500000	51.350000	520.400000	537.400000	1712.500000	450.000000	1533.900000	0	1	1	1	1	1	1	1	1	2.809403	2.944439	4.072440	2.803360	3.938665	3.433987	4	1
2	20	49	1	5	264.000000	2	29	0.000000	1	2	0	0	0	0	9.600000	0.000000	0.000000	0.000000	0.000000	159.200000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	1	0	0	0	2.261763					5.575949	1	0
2	16	27	0	5	41.000000	4	2	0.000000	1	1	1	1	1	1	6.900000	15.750000	42.750000	17.250000	30.950000	100.900000	278.500000	615.400000	255.000000	450.450000	0	1	1	1	1	1	1	1	1	1.931521	2.756840	3.755369	2.847812	3.432373	3.713572	4	1
2	69	48	1	27	55.000000	2	4	0.000000	0	2	1	1	1	0	19.600000	35.750000	34.250000	62.000000	0.000000	1411.700000	2396.700000	2440.550000	4125.000000	0.000000	1	0	0	0	0	1	1	0	0	2.975530	3.576550	3.533687	4.127134		4.007333	3	0
3	69	66	1	31	49.000000	2	15	0.000000	0	2	1	0	1	0	23.100000	29.250000	0.000000	25.500000	0.000000	1566.800000	2063.450000	0.000000	1750.000000	0.000000	0	0	0	0	0	0	0	0	0	3.139833	3.375880		3.238678		3.891820	1	0
2	27	24	1	3	26.000000	1	7	0.000000	1	4	0	0	0	0	6.050000	0.000000	0.000000	0.000000	0.000000	137.700000	0.000000	0.000000	0.000000	0.000000	0	0	1	0	0	0	0	0	0	1.800058					3.258097	1	1
3	48	39	0	20	110.000000	4	9	0.000000	0	1	1	0	1	1	18.050000	30.250000	0.000000	8.750000	30.400000	812.650000	1472.700000	0.000000	475.000000	1503.950000	1	0	1	0	1	1	1	1	0	2.893146	3.409496		2.169054	3.414443	4.700480	3	0
1	18	52	1	20	66.000000	1	19	0.000000	1	2	1	0	1	0	12.800000	27.750000	0.000000	10.500000	0.000000	204.950000	520.600000	0.000000	170.000000	0.000000	0	0	0	1	0	0	1	0	0	2.549445	3.323236		2.351375		4.189655	1	0
2	24	40	1	4	39.000000	3	5	0.000000	1	2	1	0	1	1	4.050000	25.750000	0.000000	27.500000	22.500000	117.050000	628.050000	0.000000	570.000000	529.100000	0	0	1	0	1	1	1	1	0	1.398717	3.248435		3.314186	3.113515	3.663562	3	0
2	17	42	0	6	31.000000	2	2	0.000000	0	1	1	0	0	1	8.250000	24.500000	0.000000	0.000000	26.400000	140.850000	404.800000	0.000000	0.000000	447.950000	1	1	0	0	1	1	0	1	1	2.110213	3.198673			3.273364	3.433987	4	1
2	9	24	1	3	26.000000	4	1	0.000000	1	3	0	1	0	0	7.650000	0.000000	23.250000	0.000000	0.000000	75.250000	0.000000	169.750000	0.000000	0.000000	0	0	0	0	0	0	1	0	0	2.034706		3.146305			3.258097	1	0
2	15	46	0	5	232.000000	4	15	0.000000	1	2	1	1	1	1	4.300000	23.000000	45.150000	22.750000	31.300000	41.350000	357.500000	582.000000	305.000000	474.500000	0	1	1	1	1	1	1	1	1	1.458615	3.135494	3.809990	3.124565	3.443618	5.446737	4	1
1	62	37	1	10	43.000000	4	1	0.000000	1	3	0	1	1	0	9.200000	0.000000	37.200000	18.750000	0.000000	539.650000	0.000000	2302.400000	1160.000000	0.000000	1	0	0	0	1	0	0	0	0	2.219203		3.616309	2.931194		3.761200	2	0
1	9	41	0	12	39.000000	4	3	0.000000	0	1	0	1	0	1	4.700000	0.000000	39.650000	0.000000	20.800000	26.300000	0.000000	318.250000	0.000000	135.950000	0	1	1	1	0	0	0	0	1	1.547563		3.680091		3.034953	3.663562	1	1
2	71	41	1	10	73.000000	2	23	0.000000	1	2	0	0	1	0	32.650000	0.000000	0.000000	41.750000	0.000000	2412.600000	0.000000	0.000000	3085.000000	0.000000	1	0	0	0	1	1	1	0	0	3.485845			3.731699		4.290459	3	0
2	62	59	1	37	74.000000	1	20	0.000000	0	2	1	0	1	0	16.100000	36.000000	0.000000	11.000000	0.000000	972.000000	2245.350000	0.000000	645.000000	0.000000	0	0	0	0	1	1	1	1	0	2.778819	3.583519		2.397895		4.304065	3	0
2	20	38	0	19	237.000000	4	13	0.000000	0	1	1	1	1	1	6.000000	21.250000	34.400000	9.750000	26.900000	164.200000	473.400000	711.400000	215.000000	491.100000	0	0	1	1	1	1	1	0	0	1.791759	3.056357	3.538057	2.277267	3.292126	5.468060	4	0
1	19	33	1	11	22.000000	1	3	0.000000	0	5	0	0	1	0	3.950000	0.000000	0.000000	36.250000	0.000000	79.600000	0.000000	0.000000	685.000000	0.000000	1	0	0	0	1	1	0	1	0	1.373716			3.590439		3.091042	3	0
2	49	61	1	28	21.000000	1	8	0.000000	0	2	1	0	1	0	15.850000	24.750000	0.000000	8.750000	0.000000	757.400000	1228.850000	0.000000	395.000000	0.000000	0	0	0	0	1	1	1	1	0	2.763170	3.208825		2.169054		3.044522	3	0
3	3	64	0	3	9.000000	2	6	1.000000	0	1	0	0	0	0	4.950000	0.000000	0.000000	0.000000	0.000000	14.800000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.599388					2.197225	1	1
1	33	36	0	2	41.000000	5	10	0.000000	0	1	0	1	0	1	4.150000	0.000000	39.100000	0.000000	27.050000	93.250000	0.000000	1225.350000	0.000000	841.950000	0	1	0	1	0	0	0	0	1	1.423108		3.666122		3.297687	3.713572	1	1
2	38	44	0	1	50.000000	4	7	0.000000	1	1	0	1	1	0	7.150000	0.000000	24.600000	10.000000	0.000000	277.500000	0.000000	891.800000	355.000000	0.000000	1	0	0	1	0	0	0	0	1	1.967112		3.202746	2.302585		3.912023	2	1
3	42	48	1	14	27.000000	3	5	0.000000	1	3	1	1	1	1	16.500000	36.000000	54.200000	22.750000	28.400000	692.200000	1540.150000	2100.250000	910.000000	1199.950000	1	1	0	0	1	1	1	1	1	2.803360	3.583519	3.992681	3.124565	3.346389	3.295837	4	0
1	11	26	0	2	53.000000	3	3	0.000000	0	1	1	1	1	1	4.150000	21.500000	43.700000	11.750000	38.800000	34.700000	188.350000	431.300000	110.000000	415.800000	1	1	1	1	0	1	1	0	1	1.423108	3.068053	3.777348	2.463853	3.658420	3.970292	4	1
3	27	28	1	0	58.000000	3	0	0.000000	0	2	1	0	0	0	5.800000	22.500000	0.000000	0.000000	0.000000	163.650000	566.150000	0.000000	0.000000	0.000000	0	0	0	0	1	1	0	1	0	1.757858	3.113515				4.060443	3	0
3	23	50	0	1	151.000000	4	8	0.000000	1	1	1	0	0	0	8.250000	21.750000	0.000000	0.000000	0.000000	186.500000	438.400000	0.000000	0.000000	0.000000	0	0	0	0	1	0	0	0	0	2.110213	3.079614				5.017280	1	0
2	4	38	1	13	54.000000	2	4	0.000000	0	2	1	0	1	1	4.750000	26.250000	0.000000	48.500000	24.450000	21.750000	115.000000	0.000000	140.000000	50.450000	0	1	0	0	1	1	1	1	0	1.558145	3.267666		3.881564	3.196630	3.988984	3	0
3	36	42	0	5	31.000000	1	4	0.000000	1	1	0	0	0	0	10.050000	0.000000	0.000000	0.000000	0.000000	373.750000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.307573					3.433987	1	1
2	37	42	0	10	115.000000	1	22	0.000000	1	1	0	0	1	0	15.100000	0.000000	0.000000	18.500000	0.000000	494.450000	0.000000	0.000000	665.000000	0.000000	0	0	0	0	1	1	1	1	0	2.714695			2.917771		4.744932	3	0
3	24	58	1	30	24.000000	1	5	0.000000	0	2	1	0	0	0	7.650000	16.000000	0.000000	0.000000	0.000000	177.400000	420.650000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.034706	2.772589				3.178054	1	0
3	4	24	0	1	17.000000	2	2	0.000000	0	3	0	0	0	0	3.200000	0.000000	0.000000	0.000000	0.000000	9.900000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.163151					2.833213	1	1
3	54	33	0	5	47.000000	2	13	0.000000	1	2	1	0	1	0	13.900000	32.000000	0.000000	20.250000	0.000000	732.200000	1671.900000	0.000000	1125.000000	0.000000	0	0	0	0	1	1	0	1	0	2.631889	3.465736		3.008155		3.850148	3	0
3	7	49	0	8	36.000000	1	0	0.000000	1	1	1	0	1	0	8.850000	19.500000	0.000000	53.250000	0.000000	77.000000	123.300000	0.000000	325.000000	0.000000	0	0	0	0	1	1	1	1	0	2.180417	2.970414		3.974998		3.583519	3	1
1	10	28	0	9	75.000000	4	1	0.000000	0	1	1	1	1	1	6.200000	27.500000	42.400000	40.000000	36.300000	45.950000	225.850000	373.150000	340.000000	290.650000	0	1	1	1	1	1	1	1	1	1.824549	3.314186	3.747148	3.688879	3.591818	4.317488	4	1
3	24	35	1	10	41.000000	5	6	0.000000	1	2	0	1	0	0	3.300000	0.000000	30.300000	0.000000	0.000000	88.650000	0.000000	711.200000	0.000000	0.000000	1	0	0	1	0	0	0	0	1	1.193922		3.411148			3.713572	2	0
3	12	31	0	8	18.000000	4	4	0.000000	0	1	0	1	0	0	3.700000	0.000000	24.300000	0.000000	0.000000	48.550000	0.000000	243.400000	0.000000	0.000000	0	0	0	1	0	0	0	0	1	1.308333		3.190476			2.890372	1	1
2	45	54	0	25	171.000000	3	33	0.000000	1	1	1	0	1	0	9.050000	18.500000	0.000000	8.750000	0.000000	385.200000	845.650000	0.000000	365.000000	0.000000	0	0	0	0	1	1	1	1	0	2.202765	2.917771		2.169054		5.141664	3	0
3	59	55	1	29	42.000000	3	21	0.000000	1	2	0	0	1	0	8.950000	0.000000	0.000000	15.250000	0.000000	492.350000	0.000000	0.000000	855.000000	0.000000	1	0	0	0	0	0	0	0	0	2.191654			2.724580		3.737670	2	0
1	3	21	1	1	36.000000	3	0	0.000000	1	4	0	0	0	0	3.200000	0.000000	0.000000	0.000000	0.000000	13.550000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.163151					3.583519	1	0
3	8	35	0	6	31.000000	5	7	0.000000	0	1	1	1	0	1	4.400000	17.250000	35.650000	0.000000	42.050000	34.650000	155.150000	237.800000	0.000000	288.250000	1	1	1	1	1	1	1	1	1	1.481605	2.847812	3.573749		3.738859	3.433987	4	1
1	16	59	0	5	207.000000	2	37	0.000000	1	2	1	0	1	0	7.450000	15.500000	0.000000	11.750000	0.000000	112.800000	280.850000	0.000000	150.000000	0.000000	0	0	1	0	0	1	1	1	1	2.008214	2.740840		2.463853		5.332719	4	0
3	32	33	0	1	38.000000	1	12	0.000000	1	1	0	0	1	0	7.300000	0.000000	0.000000	33.750000	0.000000	231.450000	0.000000	0.000000	1050.000000	0.000000	0	0	0	0	0	0	0	0	0	1.987874			3.518980		3.637586	1	0
1	8	49	0	14	134.000000	4	9	0.000000	1	1	1	1	1	1	3.000000	30.500000	59.300000	23.500000	60.300000	36.200000	226.300000	459.150000	155.000000	444.650000	1	1	1	1	1	1	1	1	1	1.098612	3.417727	4.082609	3.157000	4.099332	4.897840	4	1
1	9	28	1	8	28.000000	3	4	0.000000	0	3	0	1	0	0	4.500000	0.000000	28.500000	0.000000	0.000000	36.450000	0.000000	230.300000	0.000000	0.000000	1	0	0	1	0	0	0	1	1	1.504077		3.349904			3.332205	2	1
2	12	19	1	0	15.000000	2	0	0.000000	1	4	0	1	0	0	5.850000	0.000000	22.150000	0.000000	0.000000	102.450000	0.000000	274.700000	0.000000	0.000000	1	0	0	0	0	0	0	0	0	1.766442		3.097837			2.708050	2	0
2	24	43	1	15	48.000000	4	4	0.000000	0	6	1	1	1	1	14.400000	25.750000	37.200000	57.750000	36.950000	339.550000	591.200000	870.050000	1415.000000	901.600000	1	1	1	1	1	1	1	1	1	2.667228	3.248435	3.616309	4.056123	3.609566	3.871201	4	0
3	72	75	0	48	14.000000	2	6	1.000000	1	1	0	0	1	0	37.300000	0.000000	0.000000	109.250000	0.000000	2686.250000	0.000000	0.000000	7515.000000	0.000000	1	0	0	0	0	0	0	0	0	3.618993			4.693639		2.639057	2	0
3	58	61	0	42	101.000000	4	18	0.000000	1	1	0	0	1	0	16.350000	0.000000	0.000000	17.000000	0.000000	956.850000	0.000000	0.000000	925.000000	0.000000	1	0	0	1	0	0	0	0	0	2.794228			2.833213		4.615121	2	0
1	70	44	1	24	87.000000	2	18	0.000000	0	3	1	0	1	0	18.900000	47.500000	0.000000	25.000000	0.000000	1399.300000	3310.400000	0.000000	1735.000000	0.000000	1	1	0	0	1	1	1	1	0	2.939162	3.860730		3.218876		4.465908	3	0
3	9	25	0	3	27.000000	1	4	0.000000	1	1	0	0	0	0	12.200000	0.000000	0.000000	0.000000	0.000000	121.750000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.501436					3.295837	1	1
1	49	25	0	1	27.000000	5	0	0.000000	1	1	0	1	1	1	9.900000	0.000000	43.150000	5.500000	26.900000	496.950000	0.000000	2054.950000	270.000000	1252.850000	1	1	1	1	0	0	0	0	1	2.292535		3.764682	1.704748	3.292126	3.295837	2	0
3	52	54	0	7	59.000000	3	22	0.000000	0	1	1	0	1	1	15.250000	32.500000	0.000000	21.750000	39.300000	800.250000	1644.050000	0.000000	1055.000000	1991.750000	1	0	0	0	1	1	0	1	0	2.724580	3.481240		3.079614	3.671225	4.077537	3	0
1	10	42	1	10	294.000000	4	9	0.000000	1	6	1	1	1	1	4.850000	27.500000	44.350000	23.500000	36.850000	32.750000	285.350000	427.750000	185.000000	330.550000	1	1	1	1	1	1	1	1	1	1.578979	3.314186	3.792113	3.157000	3.606856	5.683580	4	1
1	14	52	1	2	44.000000	3	5	0.000000	0	2	0	0	1	1	4.850000	0.000000	0.000000	14.250000	14.900000	68.950000	0.000000	0.000000	185.000000	212.250000	0	1	0	0	1	1	0	0	0	1.578979			2.656757	2.701361	3.784190	3	0
1	19	27	1	3	35.000000	2	4	0.000000	0	6	1	0	1	0	5.400000	20.500000	0.000000	23.000000	0.000000	116.200000	398.150000	0.000000	415.000000	0.000000	0	1	1	0	1	1	1	1	0	1.686399	3.020425		3.135494		3.555348	4	0
3	12	36	1	4	205.000000	4	10	0.000000	1	4	0	1	0	1	5.950000	0.000000	38.300000	0.000000	32.000000	53.750000	0.000000	433.050000	0.000000	397.300000	1	1	1	1	0	0	0	0	1	1.783391		3.645450		3.465736	5.323010	2	1
1	65	59	0	27	732.000000	3	31	0.000000	1	1	0	0	1	0	10.150000	0.000000	0.000000	13.250000	0.000000	600.500000	0.000000	0.000000	820.000000	0.000000	1	1	0	0	0	0	1	1	1	2.317474			2.583998		6.595781	2	0
1	67	40	1	14	59.000000	3	11	0.000000	0	2	1	0	1	0	27.000000	30.000000	0.000000	19.750000	0.000000	1722.500000	1959.950000	0.000000	1245.000000	0.000000	0	0	0	0	1	1	1	1	0	3.295837	3.401197		2.983153		4.077537	3	0
2	29	24	1	3	23.000000	1	7	0.000000	0	2	1	0	1	0	10.200000	32.250000	0.000000	17.500000	0.000000	319.650000	885.150000	0.000000	500.000000	0.000000	0	0	0	0	1	1	1	1	0	2.322388	3.473518		2.862201		3.135494	3	0
3	55	46	0	8	87.000000	2	19	0.000000	1	1	0	1	1	0	17.900000	0.000000	28.000000	15.250000	0.000000	982.900000	0.000000	1449.600000	785.000000	0.000000	0	0	0	1	0	0	1	1	1	2.884801		3.332205	2.724580		4.465908	1	0
3	71	67	1	25	110.000000	1	23	0.000000	1	2	1	0	1	0	33.850000	21.750000	0.000000	18.250000	0.000000	2255.650000	1487.700000	0.000000	1175.000000	0.000000	0	0	0	0	0	1	1	1	0	3.521939	3.079614		2.904165		4.700480	3	0
3	5	44	1	2	83.000000	3	14	0.000000	1	3	1	0	1	1	4.000000	26.250000	0.000000	20.250000	21.950000	32.000000	131.950000	0.000000	50.000000	80.350000	0	1	0	1	1	1	1	1	0	1.386294	3.267666		3.008155	3.088767	4.418841	3	1
3	60	58	0	0	63.000000	4	21	0.000000	1	3	1	1	1	0	16.350000	28.000000	23.850000	13.250000	0.000000	1012.550000	1581.700000	1395.100000	805.000000	0.000000	1	0	0	0	0	0	0	0	1	2.794228	3.332205	3.171784	2.583998		4.143135	2	0
2	10	40	0	6	22.000000	3	6	0.000000	1	1	0	0	0	0	5.050000	0.000000	0.000000	0.000000	0.000000	59.950000	0.000000	0.000000	0.000000	0.000000	0	0	0	1	0	0	0	0	0	1.619388					3.091042	1	1
3	52	64	0	44	43.000000	3	7	0.000000	0	1	1	1	1	1	12.850000	28.500000	48.750000	24.000000	37.150000	647.950000	1542.250000	2570.650000	1210.000000	1846.500000	1	1	1	1	1	1	1	1	0	2.553344	3.349904	3.886705	3.178054	3.614964	3.761200	4	0
2	61	43	1	22	35.000000	2	11	0.000000	0	3	1	0	1	0	21.050000	15.500000	0.000000	17.250000	0.000000	1264.000000	933.800000	0.000000	1065.000000	0.000000	1	0	0	1	0	0	0	0	1	3.046901	2.740840		2.847812		3.555348	2	0
1	61	29	1	5	48.000000	2	11	0.000000	0	4	0	0	1	0	17.550000	0.000000	0.000000	37.000000	0.000000	1035.950000	0.000000	0.000000	2165.000000	0.000000	1	0	0	0	0	0	0	1	0	2.865054			3.610918		3.871201	2	0
2	67	47	1	19	69.000000	3	12	0.000000	0	3	1	0	1	0	49.350000	27.000000	0.000000	10.250000	0.000000	3235.550000	1838.200000	0.000000	690.000000	0.000000	1	0	0	0	1	1	1	1	0	3.898938	3.295837		2.327278		4.234107	3	0
3	41	42	1	12	26.000000	4	5	0.000000	0	4	0	0	0	0	10.950000	0.000000	0.000000	0.000000	0.000000	482.400000	0.000000	0.000000	0.000000	0.000000	1	0	0	1	0	0	1	0	0	2.393339					3.258097	2	0
1	30	28	0	1	20.000000	1	8	0.000000	1	1	0	0	0	0	12.400000	0.000000	0.000000	0.000000	0.000000	369.450000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.517696					2.995732	1	1
1	24	46	0	12	43.000000	2	6	0.000000	0	1	1	0	1	1	12.050000	48.250000	0.000000	33.000000	28.150000	307.750000	1079.050000	0.000000	820.000000	662.200000	0	1	1	0	1	1	1	1	1	2.489065	3.876396		3.496508	3.337547	3.761200	4	0
1	72	75	0	37	33.000000	1	44	1.000000	1	1	1	0	1	0	49.300000	31.750000	0.000000	26.000000	0.000000	3417.400000	2254.150000	0.000000	1835.000000	0.000000	1	0	0	0	0	0	0	1	0	3.897924	3.457893		3.258097		3.496508	2	0
2	17	35	0	7	66.000000	2	11	0.000000	0	1	0	1	1	1	5.150000	0.000000	29.150000	11.250000	28.050000	79.050000	0.000000	501.050000	155.000000	484.200000	1	1	1	1	1	0	1	1	1	1.638997		3.372455	2.420368	3.333989	4.189655	4	1
2	65	72	0	46	12.000000	2	0	1.000000	0	1	0	0	1	0	29.600000	0.000000	0.000000	18.000000	0.000000	1872.800000	0.000000	0.000000	1160.000000	0.000000	1	0	0	0	0	1	1	1	0	3.387774			2.890372		2.484907	3	0
1	15	30	1	8	90.000000	2	11	0.000000	0	5	1	0	1	1	7.350000	18.500000	0.000000	9.750000	23.000000	125.800000	265.550000	0.000000	150.000000	375.900000	0	0	1	1	1	1	1	1	1	1.994700	2.917771		2.277267	3.135494	4.499810	4	0
1	34	33	0	8	35.000000	3	2	0.000000	1	1	0	0	0	0	7.500000	0.000000	0.000000	0.000000	0.000000	258.400000	0.000000	0.000000	0.000000	0.000000	1	0	0	0	0	0	0	0	0	2.014903					3.555348	2	1
1	26	43	0	23	51.000000	5	4	0.000000	1	1	0	1	0	0	7.900000	0.000000	21.950000	0.000000	0.000000	267.600000	0.000000	597.650000	0.000000	0.000000	1	0	0	1	0	0	0	0	0	2.066863		3.088767			3.931826	2	1
2	36	45	0	22	117.000000	3	15	0.000000	1	1	0	0	0	0	10.500000	0.000000	0.000000	0.000000	0.000000	429.100000	0.000000	0.000000	0.000000	0.000000	1	0	0	0	0	0	0	0	1	2.351375					4.762174	2	0
1	60	48	0	29	100.000000	2	26	0.000000	1	1	1	0	1	0	24.400000	42.250000	0.000000	13.500000	0.000000	1567.600000	2481.250000	0.000000	745.000000	0.000000	0	0	0	0	1	1	1	1	0	3.194583	3.743604		2.602690		4.605170	3	0
1	16	54	0	20	147.000000	1	29	0.000000	0	4	1	0	1	0	6.950000	23.250000	0.000000	6.500000	0.000000	98.500000	357.950000	0.000000	90.000000	0.000000	0	0	0	0	1	1	1	1	0	1.938742	3.146305		1.871802		4.990433	3	0
2	1	33	0	5	53.000000	4	6	0.000000	1	1	0	0	0	0	1.950000	0.000000	0.000000	0.000000	0.000000	1.950000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	0.667829					3.970292	1	1
3	56	30	1	9	57.000000	5	2	0.000000	0	4	0	1	1	0	16.850000	0.000000	36.700000	6.500000	0.000000	948.300000	0.000000	1984.150000	365.000000	0.000000	1	1	0	1	0	0	0	0	1	2.824351		3.602777	1.871802		4.043051	2	0
2	6	50	0	5	37.000000	2	0	0.000000	0	1	0	1	0	0	5.350000	0.000000	23.550000	0.000000	0.000000	38.400000	0.000000	131.200000	0.000000	0.000000	1	0	0	0	0	0	0	0	1	1.677097		3.159126			3.610918	2	0
2	48	34	0	7	42.000000	3	2	0.000000	1	1	0	0	1	0	14.150000	0.000000	0.000000	8.000000	0.000000	678.300000	0.000000	0.000000	355.000000	0.000000	1	0	0	0	0	1	0	0	0	2.649715			2.079442		3.737670	2	0
2	34	36	1	17	50.000000	1	4	0.000000	0	2	1	0	1	0	10.200000	24.500000	0.000000	13.750000	0.000000	326.800000	824.250000	0.000000	405.000000	0.000000	0	0	0	0	1	1	1	1	0	2.322388	3.198673		2.621039		3.912023	3	0
2	54	42	1	0	55.000000	4	2	0.000000	0	5	1	1	1	1	14.300000	55.500000	62.150000	19.250000	83.700000	695.200000	3086.350000	3277.850000	1050.000000	4138.550000	1	1	1	1	1	1	1	1	1	2.660260	4.016383	4.129551	2.957511	4.427239	4.007333	4	1
3	38	31	1	2	42.000000	2	7	0.000000	1	4	1	0	1	0	10.800000	22.250000	0.000000	9.250000	0.000000	407.550000	772.500000	0.000000	335.000000	0.000000	0	1	1	0	1	1	1	1	0	2.379546	3.102342		2.224624		3.737670	4	0
2	25	55	0	15	37.000000	1	7	0.000000	1	1	0	0	0	0	10.950000	0.000000	0.000000	0.000000	0.000000	302.800000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	2.393339					3.610918	1	1
1	47	69	1	17	228.000000	3	39	0.000000	1	4	1	1	1	1	10.800000	35.500000	37.500000	21.000000	50.900000	464.350000	1670.950000	1766.900000	1025.000000	2404.800000	1	1	1	1	1	1	1	1	1	2.379546	3.569533	3.624341	3.044522	3.929863	5.429346	4	1
1	72	62	1	35	163.000000	5	31	0.000000	0	2	1	1	1	1	28.350000	32.750000	45.150000	39.750000	56.550000	2017.600000	2276.300000	3225.450000	2845.000000	4109.900000	1	1	1	1	1	1	1	1	0	3.344627	3.488903	3.809990	3.682610	4.035125	5.093750	4	0
2	6	35	1	6	28.000000	4	3	0.000000	1	3	1	1	1	1	3.250000	23.000000	39.350000	18.500000	30.300000	9.350000	103.300000	190.300000	95.000000	154.550000	0	0	1	1	1	1	1	1	0	1.178655	3.135494	3.672496	2.917771	3.411148	3.332205	4	0
1	30	51	1	9	118.000000	5	21	0.000000	1	2	0	0	0	0	6.400000	0.000000	0.000000	0.000000	0.000000	201.400000	0.000000	0.000000	0.000000	0.000000	0	0	0	0	0	0	0	0	0	1.856298					4.770685	1	0
1	65	70	1	9	115.000000	2	39	1.000000	1	2	1	0	1	1	26.850000	26.000000	0.000000	43.000000	33.750000	1749.600000	1629.650000	0.000000	2865.000000	2213.650000	1	1	0	0	1	1	1	1	1	3.290266	3.258097		3.761200	3.518980	4.744932	4	0
1	22	44	1	19	37.000000	4	1	0.000000	0	2	1	0	1	0	14.300000	35.250000	0.000000	18.500000	0.000000	332.900000	702.050000	0.000000	370.000000	0.000000	1	1	0	0	1	1	1	1	0	2.660260	3.562466		2.917771		3.610918	3	0
1	60	53	0	32	93.000000	1	28	0.000000	0	1	1	0	1	0	13.350000	39.500000	0.000000	21.000000	0.000000	806.350000	2493.900000	0.000000	1260.000000	0.000000	0	0	0	0	1	1	1	1	0	2.591516	3.676301		3.044522		4.532599	3	0
2	19	32	0	12	71.000000	4	5	0.000000	1	1	1	1	1	1	5.250000	21.500000	62.400000	17.000000	47.800000	97.400000	419.250000	1142.550000	275.000000	928.450000	1	1	1	1	1	1	1	1	1	1.658228	3.068053	4.133565	2.833213	3.867026	4.262680	4	1
3	18	25	0	4	26.000000	2	7	0.000000	1	3	1	0	1	0	3.300000	27.500000	0.000000	31.000000	0.000000	50.350000	531.100000	0.000000	540.000000	0.000000	0	0	0	0	0	0	0	1	0	1.193922	3.314186		3.433987		3.258097	1	0
1	9	37	1	10	14.000000	4	5	0.000000	1	6	0	1	0	0	2.400000	0.000000	25.250000	0.000000	0.000000	22.600000	0.000000	183.250000	0.000000	0.000000	0	0	0	0	1	0	0	0	0	0.875469		3.228826			2.639057	1	1
1	1	34	1	6	18.000000	1	0	0.000000	1	2	0	0	0	0	1.600000	0.000000	0.000000	0.000000	0.000000	1.600000	0.000000	0.000000	0.000000	0.000000	0	0	0	1	0	0	0	0	0	0.470004					2.890372	1	1
3	10	28	1	2	36.000000	4	0	0.000000	1	3	1	1	0	1	6.300000	19.750000	27.350000	0.000000	22.650000	67.500000	175.150000	239.400000	0.000000	205.150000	0	1	1	1	1	1	1	1	1	1.840550	2.983153	3.308717		3.120160	3.583519	4	0
3	45	34	1	14	43.000000	4	0	0.000000	0	4	0	1	0	0	6.550000	0.000000	32.350000	0.000000	0.000000	315.200000	0.000000	1446.450000	0.000000	0.000000	1	0	0	1	0	0	0	0	1	1.879465		3.476614			3.761200	2	1
